"노드링크 유형","노드 WKT","노드 ID","노드 유형 코드","링크 WKT","링크 ID","링크 유형 코드","시작노드 ID","종료노드 ID","링크 길이","시군구코드","시군구명","읍면동코드","읍면동명","고가도로","지하철네트워크","교량","터널","육교","횡단보도","공원,녹지","건물내"
"LINK","","0","","LINESTRING(126.98727163946516 37.55826202195845,126.98729748778092 37.558403913781085)","114847","1111","6591","6592","15.9130","1114000000","중구","1114014200","예장동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.0029103257596 37.564845061325705,127.0027274025807 37.56495647083199,127.00272740316476 37.564972490544235,127.0029775427081 37.56540501671512)","114849","1111","9925","9923","74.9750","1114000000","중구","1114015400","오장동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.98445794949716 37.561955898620916,126.98402098450977 37.56189633847207)","114853","1111","10053","6315","39.1690","1114000000","중구","1114012400","충무로1가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99204860499336 37.56583576300112,126.99257472725975 37.565867836682635)","114857","1111","6722","6698","46.6180","1114000000","중구","1114015500","을지로3가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01741698972369 37.56317542406239,127.01747163794452 37.563282976943555)","114939","1111","9322","9323","12.8770","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00994868941406 37.55742525792312,127.00994580226374 37.557331428302604,127.00993430052293 37.55730854393805,127.0098279396603 37.557324572572206,127.0098279396603 37.557324572572206)","114867","1011","125857","125858","22.7170","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01892729714461 37.5670679815204,127.01966906356687 37.567081591447455)","115448","1111","9258","9222","65.5500","1114000000","중구","1114016500","황학동","0","0","0","0","0","0","0","0"
"NODE","POINT(126.99834063084737 37.56209541565467)","20727","0","","0","","","","","1114000000","중구","1114013300","충무로5가","","","","","0","1","",""
"LINK","","0","","LINESTRING(127.01247179021738 37.569571346436895,127.01394961695082 37.569580335180945)","115453","1111","8614","8569","130.5600","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01006753830593 37.56476113659296,127.00989503821694 37.56474284293336)","115527","1111","8115","8116","15.3750","1114000000","중구","1114014900","을지로7가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99066917077558 37.56129006761727,126.9906288962432 37.561505186407416)","202135","1111","20516","6782","24.1390","1114000000","중구","1114015800","충무로3가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00481052858987 37.56253358306769,127.00456616332947 37.562519861583816)","116100","1111","7803","7804","21.6440","1114000000","중구","1114014700","쌍림동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97531200741565 37.56073226449631,126.97538960008096 37.56081466784388,126.97543557448859 37.5608833333741)","116113","1111","5760","5761","20.0660","1114000000","중구","1114011400","태평로2가","0","0","0","0","0","0","0","0"
"NODE","POINT(126.99881497690109 37.56245128799641)","20728","0","","0","","","","","1114000000","중구","1114013300","충무로5가","","","","","0","1","",""
"NODE","POINT(126.99867411318236 37.56216750861053)","20729","0","","0","","","","","1114000000","중구","1114013300","충무로5가","","","","","0","1","",""
"LINK","","0","","LINESTRING(127.02209449620688 37.568191099132335,127.02201974716311 37.56820255574296)","114239","1111","9438","9439","6.7250","1114000000","중구","1114016500","황학동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.976753769459 37.555955244850225,126.97663877955442 37.55597124189121)","114306","1011","6208","6209","10.3140","1114000000","중구","1114011800","남대문로5가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01604169056264 37.55805960567647,127.01617966940559 37.55802754738733,127.01624865679496 37.5580023640505)","114380","1011","8849","126420","19.4060","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99881789604864 37.559648980782434,126.99880927353897 37.55953684260769,126.99875753005543 37.55940410719195)","114407","1011","7550","7549","27.8940","1114000000","중구","1114014400","장충동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.9936734368049 37.560450375612,126.99369213901544 37.56014884208019)","114483","1011","6767","9745","33.5070","1114000000","중구","1114013800","필동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01570402291871 37.56543215546488,127.01574012902856 37.56623428040878)","114488","1111","8685","8687","89.0840","1114000000","중구","1114016300","흥인동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.98017045494124 37.55521438310467,126.98018485881613 37.55509767028376,126.98018487275309 37.55504503400106)","114797","1000","6180","6179","18.8580","1114000000","중구","1114012100","회현동1가","0","0","0","0","0","1","0","0"
"LINK","","0","","LINESTRING(126.98566148974172 37.55988669554028,126.9856470926061 37.560007986000436,126.98548897357864 37.56004000612394)","114947","1111","6622","6623","27.9370","1114000000","중구","1114012900","남산동2가","0","0","0","0","0","0","0","0"
"NODE","POINT(126.99326232950749 37.56057851066201)","20730","0","","0","","","","","1114000000","중구","1114013800","필동2가","","","","","0","0","",""
"LINK","","0","","LINESTRING(126.98945099316616 37.56610329705298,126.98960911886465 37.56610331107596)","114957","1111","122543","23050","13.9700","1114000000","중구","1114010500","을지로2가","0","0","0","0","0","0","0","0"
"NODE","POINT(126.99331403992295 37.56098129522399)","20731","0","","0","","","","","1114000000","중구","1114013800","필동2가","","","","","0","0","",""
"LINK","","0","","LINESTRING(126.99659290840535 37.56734961244552,126.99658716235612 37.56726035963246)","115049","1011","7029","7030","9.9190","1114000000","중구","1114015700","산림동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99139535665496 37.55875214052343,126.99089513855594 37.55887568377497)","115472","1111","6826","6825","46.2750","1114000000","중구","1114014200","예장동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01933835869809 37.56027985836612,127.01901475831151 37.56051590394007)","115568","1111","127423","9291","38.7790","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97826389400302 37.56753664632253,126.9781475941602 37.5670560336846)","115629","1111","5897","5954","54.3230","1114000000","중구","1114010300","태평로1가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01059325412766 37.5603038521869,127.01128296710215 37.56025376436402)","115636","1111","10159","10160","61.1920","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"NODE","POINT(126.99827450366028 37.56233113344013)","20732","0","","0","","","","","1114000000","중구","1114013300","충무로5가","","","","","0","1","",""
"NODE","POINT(126.99831618142262 37.56233955531872)","20733","0","","0","","","","","1114000000","중구","1114013300","충무로5가","","","","","0","1","",""
"LINK","","0","","LINESTRING(127.00729076704444 37.55453732229749,127.00723903544 37.554647175129226)","115486","1011","73922","73923","13.0210","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"NODE","POINT(126.99874310524478 37.56244213312795)","20735","0","","0","","","","","1114000000","중구","1114013300","충무로5가","","","","","0","1","",""
"LINK","","0","","LINESTRING(126.96515473227856 37.558901166436925,126.96518628728835 37.559045353295566)","116154","1011","15197","15152","16.2440","1114000000","중구","1114017100","중림동","0","0","0","0","0","0","0","1"
"LINK","","0","","LINESTRING(127.0206860516635 37.56426194866269,127.02061414028276 37.564124649405464)","107999","1111","9178","9179","16.5100","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01096857462423 37.55315476300405,127.01120714704939 37.55307235334385,127.01124164119388 37.55307235006479,127.0113048929034 37.5531547312828)","115122","1011","8499","8500","36.7440","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.02172344579846 37.56267809898511,127.02157688693305 37.56288638219315)","107932","1111","9532","127495","26.4960","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00049675350112 37.558873173124184,127.000453632727 37.558914366886015,127.00040476329578 37.55911575793556)","113961","1111","7572","7576","28.7170","1114000000","중구","1114014400","장충동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.98300255378838 37.55879752379308,126.98308883763993 37.558612165032045)","200465","1111","6378","6376","21.9400","1114000000","중구","1114012200","회현동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.9769115287782 37.55707322444822,126.97704951763751 37.55705723161757)","115146","1111","6069","6070","12.3210","1114000000","중구","1114011200","남창동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99702672977823 37.564375911013016,126.9969347316823 37.56437133159922)","115165","1111","6942","6943","8.1440","1114000000","중구","1114013400","인현동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01389531846016 37.56361414473155,127.01395859054578 37.563742294993006)","114020","1011","8812","8813","15.2820","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.96444935927134 37.555087115400624,126.9645096594348 37.55522673411628)","114043","1000","5610","5613","16.3860","1114000000","중구","1114017400","만리동2가","0","0","0","0","0","1","0","0"
"LINK","","0","","LINESTRING(127.01587804273126 37.55905056249583,127.01587228450988 37.559009369683146,127.01591826379753 37.55893155338366)","115222","1011","8861","8862","14.1450","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01872248988326 37.56435610612618,127.01885478870737 37.564559764285455)","115223","1111","9144","9153","25.4470","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97727971144404 37.55633066675482,126.97728541348157 37.5564862881368)","115247","1111","6216","6215","17.2790","1114000000","중구","1114011200","남창동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99084661980358 37.56760580403101,126.99083086474242 37.56727744841549)","115880","1111","6648","6765","36.4700","1114000000","중구","1114015500","을지로3가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99274770274364 37.56096524207165,126.9926499590241 37.560965236027236)","114140","1111","20499","20500","8.6360","1114000000","중구","1114013700","필동1가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99525770930103 37.55634539403434,126.9952979680348 37.55612569640797)","200472","1111","7275","7256","24.6420","1114000000","중구","1114013800","필동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97478502405421 37.565569012902635,126.97472184769592 37.56535158903594)","240758","1000","5758","5720","24.7690","1114000000","중구","1114016700","정동","0","0","0","0","0","1","0","0"
"LINK","","0","","LINESTRING(127.02145067624663 37.56889150770748,127.02152830908953 37.568907513277615)","114185","1111","9454","9459","7.0850","1114000000","중구","1114016500","황학동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.02362902852938 37.561210784329965,127.02351120099709 37.561338965628,127.02332304386171 37.56142357135723)","115345","1011","9549","9550","36.7220","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01967458193113 37.56620050661785,127.01968022539758 37.565795435887324)","115951","1111","9210","9106","44.9610","1114000000","중구","1114016500","황학동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00569046384044 37.56546972881678,127.00566170702851 37.56537818899367,127.00557543360382 37.56505779886836)","114189","1111","7700","7698","46.8400","1114000000","중구","1114014800","을지로6가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00070660534709 37.55847039028752,127.00062323892142 37.55852302701225,126.9999189319721 37.55869695712157)","114190","1111","7553","7546","74.5570","1114000000","중구","1114014400","장충동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01926269855316 37.56326439006153,127.01965084298307 37.5633879067659)","114193","1111","9312","9332","36.9310","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97507466401262 37.5569332504301,126.97517530444831 37.55685088443033)","115927","1000","5856","5857","12.7530","1114000000","중구","1114011800","남대문로5가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01793546152328 37.56730385489596,127.01835809796681 37.56731523258006)","115945","1111","9249","10252","37.3600","1114000000","중구","1114016500","황학동","0","0","0","0","0","0","0","0"
